RXN-11648_reverse,rule0011_06
RXN-9824,rule0001_35
RXN-9824_reverse,rule0001_28
THIAMIN-DIPHOSPHATE-KINASE-RXN,rule0014_30
THIAMIN-DIPHOSPHATE-KINASE-RXN_reverse
RXN-5122
RXN-5122_reverse
RXN-17039,rule0061_4
RXN-17039_reverse,rule0062_08
RXN-13136,rule0005_48
RXN-13136_reverse,rule0004_12
RXN-14574
RXN-14574_reverse
RXN-10814,rule0030_04
RXN-10814_reverse,rule0031_4
RXN-17515,rule0001_84
RXN-17515_reverse,rule0001_11
RXN0-6274,rule0429_1
RXN0-6274_reverse,rule0430_1
IODOPHENOL-O-METHYLTRANSFERASE-RXN,rule0010_63
IODOPHENOL-O-METHYLTRANSFERASE-RXN_reverse,rule0011_46
RXN-16079,rule0115_1
RXN-16079_reverse,rule0116_1
RXN-13643
RXN-13643_reverse
RXN-8727,rule0001_86
RXN-8727_reverse,rule0001_66,rule0384_1
RXN-12116,rule0006_151,rule0124_32
RXN-12116_reverse,rule0007_137,rule0125_5
CARVEOL-DEHYDROGENASE-RXN,rule0003_077
CARVEOL-DEHYDROGENASE-RXN_reverse,rule0002_060
OHMETHYLBILANESYN-RXN
OHMETHYLBILANESYN-RXN_reverse
RXN-9204,rule0247_2
RXN-9204_reverse
RXN-15017,rule0003_165
RXN-15017_reverse,rule0002_146
RXN-11245,rule0003_004
RXN-11245_reverse,rule0002_003,rule0002_072
RXN-12593
RXN-12593_reverse
FLAVONOL-3-O-GLUCOSYLTRANSFERASE-RXN,rule0009_11
FLAVONOL-3-O-GLUCOSYLTRANSFERASE-RXN_reverse,rule0008_10
RXN-17967
RXN-17967_reverse
RXN-15513,rule0028_28,rule0129_09
RXN-15513_reverse,rule0028_50,rule0129_09
RXN-14093
RXN-14093_reverse
RXN-18392,rule0064_1
RXN-18392_reverse,rule0063_1
RXN-11689,rule0003_094
RXN-11689_reverse,rule0002_070
THYMIDYLATE-5-PHOSPHATASE-RXN
THYMIDYLATE-5-PHOSPHATASE-RXN_reverse
RXN-17078,rule0286_1
RXN-17078_reverse
RXN-14616
RXN-14616_reverse
1.1.1.149-RXN,rule0003_023
1.1.1.149-RXN_reverse,rule0002_020
RXN-13080,rule0049_21
RXN-13080_reverse,rule0050_16
RXN-10741,rule0117_04,rule0117_10
RXN-10741_reverse,rule0118_3
KDOTRANS2-RXN,rule0001_12
KDOTRANS2-RXN_reverse,rule0001_63
RXN-8768
RXN-8768_reverse
RXN-12155,rule0005_54
RXN-12155_reverse,rule0004_13
RXN-4802,rule0005_42
RXN-4802_reverse,rule0004_12
OXAMATE-CARBAMOYLTRANSFERASE-RXN,rule0098_3
OXAMATE-CARBAMOYLTRANSFERASE-RXN_reverse,rule0099_4
RXN-16492
RXN-16492_reverse
RXN-9239,rule0005_05
RXN-9239_reverse,rule0004_02
BILIVERDIN-REDUCTASE-RXN
BILIVERDIN-REDUCTASE-RXN_reverse
RXN-15050
RXN-15050_reverse
2.7.1.134-RXN,rule0014_10
2.7.1.134-RXN_reverse,rule0015_04
RXN-12639,rule0021_47
RXN-12639_reverse,rule0022_11
RXN-7654,rule0005_45
RXN-7654_reverse,rule0004_10
RXN-15549,rule0049_21
RXN-15549_reverse,rule0050_16
RXN-11178
RXN-11178_reverse
ENOYL-COA-DELTA-ISOM-RXN,rule0040_2
ENOYL-COA-DELTA-ISOM-RXN_reverse,rule0040_1
RXN-18426,rule0120_2
RXN-18426_reverse,rule0121_2
RETINOL-DEHYDROGENASE-RXN,rule0003_027
RETINOL-DEHYDROGENASE-RXN_reverse,rule0002_028
RXN-14037
RXN-14037_reverse
6-HEXANOLIDE-HYDROLYSIS-RXN,rule0035_6
6-HEXANOLIDE-HYDROLYSIS-RXN_reverse
2.1.1.113-RXN,rule0033_13
2.1.1.113-RXN_reverse,rule0034_14
TDPFUCACTRANS-RXN,rule0041_01
TDPFUCACTRANS-RXN_reverse,rule0042_01
RXN-9799,rule0003_003
RXN-9799_reverse,rule0002_003
RXN-17007
RXN-17007_reverse
RXN-14550
RXN-14550_reverse
RXN-10781,rule0002_147
RXN-10781_reverse,rule0003_170
RXN-17499
RXN-17499_reverse,rule0043_11
RXN0-5414
RXN0-5414_reverse,rule0013_65
IMIDHYD-RXN
IMIDHYD-RXN_reverse
RXN-16063,rule0059_5
RXN-16063_reverse,rule0060_2
RXN-13627
RXN-13627_reverse
RXN-8711,rule0075_1
RXN-8711_reverse,rule0076_4
RXN-16528,rule0114_2
RXN-16528_reverse
RXN-12095,rule0002_117,rule0002_126
RXN-12095_reverse,rule0003_088
CARBOXYLESTERASE-RXN,rule0007_202
CARBOXYLESTERASE-RXN_reverse
RXN-7698,rule0003_003
RXN-7698_reverse,rule0002_003
RXN-15000,rule0038_3
RXN-15000_reverse,rule0039_07
RXN-11222,rule0049_18
RXN-11222_reverse,rule0050_12
RXN-12568,rule0142_3
RXN-12568_reverse,rule0143_1
FATTY-ACID-O-METHYLTRANSFERASE-RXN
FATTY-ACID-O-METHYLTRANSFERASE-RXN_reverse
RXN-17948
RXN-17948_reverse
RXN66-310,rule0005_20
RXN66-310_reverse
RXN-15484
RXN-15484_reverse
RXN-14078
RXN-14078_reverse
RXN-18373,rule0021_30
RXN-18373_reverse,rule0022_02
RXN-11665
RXN-11665_reverse,rule0013_49
THIOPURINE-S-METHYLTRANSFERASE-RXN,rule0199_2
THIOPURINE-S-METHYLTRANSFERASE-RXN_reverse,rule0200_1
5-ALPHA-HYDROXYSTEROID-DEHYDRATASE-RXN
5-ALPHA-HYDROXYSTEROID-DEHYDRATASE-RXN_reverse
RXN-17062,rule0075_1
RXN-17062_reverse,rule0076_4
1PFRUCTPHOSN-RXN,rule0014_12
1PFRUCTPHOSN-RXN_reverse,rule0015_21
RXN-14595,rule0006_049
RXN-14595_reverse,rule0007_053
RXN-9732,rule0088_2
RXN-9732_reverse
--LIMONENE-3-MONOOXYGENASE-RXN,rule0005_43
--LIMONENE-3-MONOOXYGENASE-RXN_reverse,rule0004_11
RXN-13058
RXN-13058_reverse
RXN-17530
RXN-17530_reverse,rule0043_12
RXN-10720
RXN-10720_reverse
ISOMALTULOSE-SYNTHASE-RXN,rule0130_1
ISOMALTULOSE-SYNTHASE-RXN_reverse,rule0130_1
RXN0-5210,rule0001_71
RXN0-5210_reverse,rule0001_41
RXN-16009,rule0017_32
RXN-16009_reverse
RXN-8751
RXN-8751_reverse
RXN-13550,rule0010_56
RXN-13550_reverse,rule0011_18
RXN-12137,rule0068_1
RXN-12137_reverse,rule0077_4
RXN-4729,rule0163_1
RXN-4729_reverse,rule0162_2
ORNMUTST-RXN,rule0028_47
ORNMUTST-RXN_reverse,rule0028_47
RXN-16863
RXN-16863_reverse
RXN-16476
RXN-16476_reverse,rule0011_50
RXN-9223,rule0023_04
RXN-9223_reverse,rule0024_08
BETA-9-CYTOKININ-ALANINE-SYNTHASE-RXN,rule0122_16
BETA-9-CYTOKININ-ALANINE-SYNTHASE-RXN_reverse,rule0123_1
RXN-15033
RXN-15033_reverse
2.6.1.49-RXN,rule0030_04
2.6.1.49-RXN_reverse,rule0031_4
RXN-12611
RXN-12611_reverse
RXN-7630,rule0005_38
RXN-7630_reverse,rule0004_09
RXN-17988
RXN-17988_reverse
RXN-15532
RXN-15532_reverse
RXN66-11,rule0005_20
RXN66-11_reverse
RXN-1841,rule0006_092
RXN-1841_reverse,rule0007_203
RXN-14015
RXN-14015_reverse,rule0259_1
R606-RXN
R606-RXN_reverse
RXN-11608,rule0023_16
RXN-11608_reverse,rule0024_46
5.4.1.2-RXN
5.4.1.2-RXN_reverse
SYM-NORSPERMIDINE-SYNTHASE-RXN,rule0205_2
SYM-NORSPERMIDINE-SYNTHASE-RXN_reverse,rule0206_2
RXN-9766,rule0213_2
RXN-9766_reverse,rule0214_2
RXN-14532,rule0003_009
RXN-14532_reverse,rule0002_007
RXN-13098,rule0059_5
RXN-13098_reverse,rule0060_2
RXN-8244,rule0091_11
RXN-8244_reverse,rule0092_4
RXN-10759,rule0055_2
RXN-10759_reverse,rule0056_06
RXN0-5363,rule0028_18,rule0130_1
RXN0-5363_reverse,rule0028_18,rule0130_1
HYDROXYPHYTANATE-OXIDASE-RXN,rule0078_10
HYDROXYPHYTANATE-OXIDASE-RXN_reverse,rule0074_10
3-PHOSPHOGLYCERATE-PHOSPHATASE-RXN,rule0017_34
3-PHOSPHOGLYCERATE-PHOSPHATASE-RXN_reverse,rule0016_104
RXN-13603,rule0006_035
RXN-13603_reverse,rule0007_053
RXN-8696
RXN-8696_reverse
RXN-4883
RXN-4883_reverse
RXN-12071,rule0018_35,rule0018_66
RXN-12071_reverse
RXN-16509,rule0006_114
RXN-16509_reverse
BUTANAL-DEHYDROGENASE-RXN,rule0142_3
BUTANAL-DEHYDROGENASE-RXN_reverse,rule0143_1
RXN-14981,rule0044_3
RXN-14981_reverse,rule0045_06
RXN-12543
RXN-12543_reverse,rule0013_65
RXN-11196
RXN-11196_reverse
RXN-15458
RXN-15458_reverse
ESTRONE-SULFOTRANSFERASE-RXN,rule0047_1
ESTRONE-SULFOTRANSFERASE-RXN_reverse,rule0048_5
RXN66-20,rule0005_20
RXN66-20_reverse
RXN-9175,rule0030_16
RXN-9175_reverse,rule0031_4
RXN-8285,rule0001_44
RXN-8285_reverse,rule0001_44
RXN-18356
RXN-18356_reverse
RXN-14058,rule0001_35
RXN-14058_reverse,rule0001_26
R342-RXN
R342-RXN_reverse
4.3.1.22-RXN
4.3.1.22-RXN_reverse
THI-P-SYN-RXN
THI-P-SYN-RXN_reverse
TRANS-RXN-193
TRANS-RXN-193_reverse
RXN-17038,rule0005_18
RXN-17038_reverse
RXN-14573
RXN-14573_reverse
RXN-17514
RXN-17514_reverse
RXN-10700,rule0086_1,rule0349_1
RXN-10700_reverse,rule0087_1
IODIDE-PEROXIDASE-RXN
IODIDE-PEROXIDASE-RXN_reverse
RXN-15977,rule0114_1
RXN-15977_reverse,rule0109_1
RXN-13529,rule0012_257
RXN-13529_reverse,rule0013_20
RXN-8726,rule0001_86
RXN-8726_reverse,rule0001_66,rule0384_1
RXN-4641,rule0439_1
RXN-4641_reverse,rule0440_1
RXN-16452
RXN-16452_reverse
TRANS-RXN-165,rule0057_1
TRANS-RXN-165_reverse,rule0058_1
BADEL4OXRED-RXN,rule0027_01
BADEL4OXRED-RXN_reverse,rule0018_01
RXN-9203
RXN-9203_reverse
2.5.1.69-RXN
2.5.1.69-RXN_reverse
RXN-15016
RXN-15016_reverse
RXN0-5183,rule0006_013,rule0006_034
RXN0-5183_reverse,rule0007_067
RXN-7603
RXN-7603_reverse
RXN-17966,rule0078_07
RXN-17966_reverse,rule0074_09
RXN-11139,rule0006_060,rule0006_085
RXN-11139_reverse,rule0007_117,rule0007_125
RXN-15507,rule0006_094,rule0006_109
RXN-15507_reverse,rule0007_134
DMBPPRIBOSYLTRANS-RXN
DMBPPRIBOSYLTRANS-RXN_reverse
RXN4FS-2,rule0120_4
RXN4FS-2_reverse,rule0121_3
RXN-18391,rule0005_45
RXN-18391_reverse,rule0004_10
RXN-13999
RXN-13999_reverse
RXN-11587,rule0010_61
RXN-11587_reverse,rule0011_48
SUCCSEMIALDDEHYDROG-RXN,rule0026_10
SUCCSEMIALDDEHYDROG-RXN_reverse,rule0025_26
2-FUROATE--COA-LIGASE-RXN,rule0038_7
2-FUROATE--COA-LIGASE-RXN_reverse,rule0039_10
RXN-16971,rule0005_49
RXN-16971_reverse
RXN-9748,rule0008_40
RXN-9748_reverse
RXN-14516
RXN-14516_reverse
RXN-13077
RXN-13077_reverse
RXN-9354
RXN-9354_reverse
RXN-8219
RXN-8219_reverse,rule0034_15
RXN-10740,rule0003_009
RXN-10740_reverse,rule0002_007
RXN0-5243,rule0006_004,rule0006_068
RXN0-5243_reverse,rule0007_033
HYDROXYBENZALDEHYDE-OXIDATION-NADP-RXN,rule0026_03
HYDROXYBENZALDEHYDE-OXIDATION-NADP-RXN_reverse,rule0025_15
3-HYDROXYISOBUTYRYL-COA-HYDROLASE-RXN,rule0059_6
3-HYDROXYISOBUTYRYL-COA-HYDROLASE-RXN_reverse,rule0060_2
RXN-13569,rule0172_2
RXN-13569_reverse,rule0172_1
RXN-8675
RXN-8675_reverse
RXN-4801,rule0005_29
RXN-4801_reverse,rule0004_12
RXN-16491,rule0119_2
RXN-16491_reverse,rule0135_2
NAPHTHALENE-12-DIOXYGENASE-RXN,rule0447_1
NAPHTHALENE-12-DIOXYGENASE-RXN_reverse,rule0094_1
BILIRUBIN-OXIDASE-RXN
BILIRUBIN-OXIDASE-RXN_reverse
2.7.1.133-RXN,rule0014_10
2.7.1.133-RXN_reverse,rule0015_04
TRANS-RXN0-617
TRANS-RXN0-617_reverse
RXN-12524
RXN-12524_reverse
RXN-7653
RXN-7653_reverse
RXN-15435,rule0010_58
RXN-15435_reverse,rule0011_43
RXN66-164
RXN66-164_reverse
RXN-9159,rule0003_009
RXN-9159_reverse,rule0002_007
RXN-18333
RXN-18333_reverse
RXN-11626,rule0014_30
RXN-11626_reverse
R268-RXN,rule0246_1
R268-RXN_reverse,rule0245_1
4.2.3.16-RXN,rule0277_1
4.2.3.16-RXN_reverse,rule0278_1
RXN-17006
RXN-17006_reverse
RXN-14549
RXN-14549_reverse
RXN-9679,rule0033_12
RXN-9679_reverse,rule0034_39
RXN-8268,rule0009_12
RXN-8268_reverse,rule0008_03
RXN-10680,rule0066_4
RXN-10680_reverse,rule0067_1
IMIDAZOLONEPROPIONASE-RXN
IMIDAZOLONEPROPIONASE-RXN_reverse
RXN-15170,rule0057_1
RXN-15170_reverse,rule0058_1
RXN-15960
RXN-15960_reverse
RXN-13512,rule0009_41
RXN-13512_reverse,rule0008_13
RXN-8710,rule0075_1
RXN-8710_reverse,rule0076_4
RXN-4509,rule0110_5
RXN-4509_reverse,rule0095_1
RXN-12093
RXN-12093_reverse
NUCLEOSIDE-TRIPHOSPHATASE-RXN
NUCLEOSIDE-TRIPHOSPHATASE-RXN_reverse
2.5.1.32-RXN
2.5.1.32-RXN_reverse
RXN-14999
RXN-14999_reverse
RXN0-5120,rule0009_20
RXN0-5120_reverse,rule0008_21
RXN-12567,rule0020_02
RXN-12567_reverse,rule0019_08
RXN-7585
RXN-7585_reverse
RXN-17947
RXN-17947_reverse
RXN-15151,rule0057_1
RXN-15151_reverse,rule0058_2
RXN-11121
RXN-11121_reverse
RXN-15483
RXN-15483_reverse
DIMETHYLALLYLCISTRANSFERASE-RXN,rule0548_1
DIMETHYLALLYLCISTRANSFERASE-RXN_reverse,rule0450_1
RXN3O-54,rule0046_7
RXN3O-54_reverse,rule0043_10
RXN-18372,rule0021_30
RXN-18372_reverse,rule0022_02
RXN-13982,rule0021_27
RXN-13982_reverse,rule0022_10
R424-RXN,rule0005_55
R424-RXN_reverse,rule0004_12
RXN-11569,rule0128_2
RXN-11569_reverse,rule0127_2
5-ACYLPHOSPHOADENOSINE-HYDROLASE-RXN,rule0006_158
5-ACYLPHOSPHOADENOSINE-HYDROLASE-RXN_reverse,rule0007_190,rule0125_5
RXN-16952,rule0005_49
RXN-16952_reverse
RXN-14496,rule0001_67
RXN-14496_reverse,rule0001_66,rule0384_1
RXN-9731,rule0052_2
RXN-9731_reverse,rule0054_1
RXN-13057
RXN-13057_reverse
TRANS-RXN0-513
TRANS-RXN0-513_reverse
HOMOGENTISATE-12-DIOXYGENASE-RXN
HOMOGENTISATE-12-DIOXYGENASE-RXN_reverse,rule0308_1
RXN0-5209,rule0036_25
RXN0-5209_reverse,rule0037_26
3-DEHYDRO-L-GULONATE-2-DEHYDROGENASE-RXN,rule0002_048
3-DEHYDRO-L-GULONATE-2-DEHYDROGENASE-RXN_reverse,rule0003_075
RXN-16008,rule0080_8
RXN-16008_reverse
STRICTOSIDINE-SYNTHASE-RXN,rule0342_1
STRICTOSIDINE-SYNTHASE-RXN_reverse,rule0343_1
RXN-13549
RXN-13549_reverse
3.6.3.16-RXN
3.6.3.16-RXN_reverse
RXN-8648
RXN-8648_reverse
RXN-4728,rule0163_2
RXN-4728_reverse,rule0162_2
RXN-12038,rule0008_33
RXN-12038_reverse,rule0009_33
RXN-16475
RXN-16475_reverse
NAD-KIN-RXN,rule0014_14
NAD-KIN-RXN_reverse,rule0015_01
BENZYL-ALCOHOL-DEHYDROGENASE-RXN,rule0003_110
BENZYL-ALCOHOL-DEHYDROGENASE-RXN_reverse,rule0002_092
RXN-14930,rule0065_33
RXN-14930_reverse,rule0065_31
2.6.1.47-RXN,rule0030_16
2.6.1.47-RXN_reverse,rule0031_5
RXN-7629,rule0005_38
RXN-7629_reverse,rule0004_09
RXN-15414
RXN-15414_reverse
DTDP-GALACTOSE-6-DEHYDROGENASE-RXN,rule0164_1
DTDP-GALACTOSE-6-DEHYDROGENASE-RXN_reverse,rule0165_1
RXN-14014
RXN-14014_reverse,rule0025_05
RXN-18313,rule0001_07
RXN-18313_reverse,rule0001_63
RXN-11607,rule0846_2
RXN-11607_reverse,rule0847_7
R230-RXN,rule0003_094
R230-RXN_reverse,rule0002_070
SYDDEHYD-RXN,rule0026_07
SYDDEHYD-RXN_reverse,rule0025_21
1.5.1.34-RXN
1.5.1.34-RXN_reverse
RXN-8243
RXN-8243_reverse
RXN-12982,rule0318_2
RXN-12982_reverse
HYDROXYPHENYLPYRUVATE-REDUCTASE-RXN,rule0002_049
HYDROXYPHENYLPYRUVATE-REDUCTASE-RXN_reverse,rule0003_053
RXN-15943
RXN-15943_reverse,rule0349_1
RXN-8695
RXN-8695_reverse
RXN-4318,rule0012_257
RXN-4318_reverse,rule0013_20
RXN-12070,rule0084_11
RXN-12070_reverse
ARYLFORMAMIDASE-RXN
ARYLFORMAMIDASE-RXN_reverse
RXN-14980,rule0006_094
RXN-14980_reverse,rule0007_117
2.4.2.34-RXN,rule0001_35
2.4.2.34-RXN_reverse,rule0001_29
RXN-12541
RXN-12541_reverse
RXN-7543,rule0122_16
RXN-7543_reverse,rule0123_1
RXN-15457
RXN-15457_reverse
RXN-11103,rule0049_12
RXN-11103_reverse,rule0050_04
DIHYDRODIPICSYN-RXN
DIHYDRODIPICSYN-RXN_reverse
RXN-9174,rule0023_10
RXN-9174_reverse,rule0024_44
RXN3O-127,rule0156_3
RXN3O-127_reverse,rule0157_1
RXN-18355
RXN-18355_reverse
RXN-13965,rule0009_03
RXN-13965_reverse,rule0008_05
R341-RXN
R341-RXN_reverse
RXN-11551
RXN-11551_reverse
4.3.1.21-RXN,rule0340_1
4.3.1.21-RXN_reverse,rule0341_1
RXN-16930,rule0005_44
RXN-16930_reverse,rule0004_10
1.8.98.2-RXN
1.8.98.2-RXN_reverse
RXN-14476,rule0398_1
RXN-14476_reverse,rule0399_1
RXN-9705,rule0001_17
RXN-9705_reverse,rule0001_28
RXN-8177,rule0009_03
RXN-8177_reverse,rule0008_05
ABC-64-RXN
ABC-64-RXN_reverse
RXN-10699,rule0086_1,rule0349_1
RXN-10699_reverse,rule0087_1
HISTCYCLOHYD-RXN
HISTCYCLOHYD-RXN_reverse
23-DIMETHYLMALATE-LYASE-RXN,rule0051_08
23-DIMETHYLMALATE-LYASE-RXN_reverse,rule0053_09
RXN-4621,rule0439_1
RXN-4621_reverse,rule0440_1
RXN1G-137
RXN1G-137_reverse
RXN-16451
RXN-16451_reverse
RXN-12021
RXN-12021_reverse
BA7DEHYDRA-RXN
BA7DEHYDRA-RXN_reverse,rule0019_01
N-ACYLMANNOSAMINE-1-DEHYDROGENASE-RXN,rule0002_082
N-ACYLMANNOSAMINE-1-DEHYDROGENASE-RXN_reverse,rule0003_068
2.5.1.68-RXN,rule0238_2
2.5.1.68-RXN_reverse,rule0239_1
RXN-14909
RXN-14909_reverse
RXN0-5182,rule0097_1
RXN0-5182_reverse,rule0096_5
RXN-12486
RXN-12486_reverse
RXN-7602,rule0033_06
RXN-7602_reverse
RXN-17872,rule0041_15
RXN-17872_reverse,rule0042_08
RXN-15394,rule0005_21,rule0005_29
RXN-15394_reverse,rule0004_07,rule0004_12
DLACTDEHYDROGNAD-RXN,rule0003_142
DLACTDEHYDROGNAD-RXN_reverse,rule0002_125
ABC-25-RXN
ABC-25-RXN_reverse
RXN-9097
RXN-9097_reverse
RXN-13998
RXN-13998_reverse
RXN-18297,rule0001_63
RXN-18297_reverse,rule0001_27
R212-RXN,rule0020_16
R212-RXN_reverse,rule0019_27
SUCCORNTRANSAM-RXN,rule0031_6
SUCCORNTRANSAM-RXN_reverse,rule0030_11
4.2.1.101-RXN,rule0020_02,rule0020_15
4.2.1.101-RXN_reverse,rule0019_03
RXN-16970,rule0026_03
RXN-16970_reverse,rule0025_15
1.3.99.5-RXN,rule0027_27
1.3.99.5-RXN_reverse,rule0018_29
RXN-14515,rule0063_1,rule0191_1
RXN-14515_reverse
RXN-12958,rule0097_2
RXN-12958_reverse,rule0096_6
RXN-10638,rule0029_6
RXN-10638_reverse,rule0029_6
HYDROXYBENZALDEHYDE-OXIDATION-NAD-RXN,rule0026_03
HYDROXYBENZALDEHYDE-OXIDATION-NAD-RXN_reverse,rule0025_15
RXN-15927,rule0122_10
RXN-15927_reverse
3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN,rule0003_152
3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN_reverse,rule0002_133
RXN-8674,rule0112_1
RXN-8674_reverse,rule0113_3
NANK-RXN,rule0014_04
NANK-RXN_reverse,rule0015_12
ARISTOLOCHENE-SYNTHASE-RXN
ARISTOLOCHENE-SYNTHASE-RXN_reverse
RXN0-4301,rule0169_1
RXN0-4301_reverse,rule0168_2
RXN-15434
RXN-15434_reverse
RXN-11084
RXN-11084_reverse
RXN-9158,rule0002_007
RXN-9158_reverse,rule0003_009
RXN1G-811,rule0001_67
RXN1G-811_reverse,rule0001_67
RXN-13949,rule0021_27
RXN-13949_reverse,rule0022_10
R267-RXN,rule0003_126
R267-RXN_reverse,rule0002_100
RXN-11535,rule0005_11
RXN-11535_reverse,rule0004_12
4.2.3.12-RXN
4.2.3.12-RXN_reverse
RXN-16902,rule0044_7
RXN-16902_reverse,rule0045_11
1.6.99.12-RXN
1.6.99.12-RXN_reverse
RXN-14457,rule0158_2
RXN-14457_reverse,rule0159_1
RXN-9674,rule0006_074,rule0006_085
RXN-9674_reverse,rule0007_106
RXN-8151
RXN-8151_reverse
RXN-17403,rule0027_01
RXN-17403_reverse,rule0018_01
RXN-15959
RXN-15959_reverse
SORBOSE-5-DEHYDROGENASE-NADP+-RXN,rule0003_070
SORBOSE-5-DEHYDROGENASE-NADP+-RXN_reverse,rule0002_055
RXN-13511,rule0009_42
RXN-13511_reverse,rule0008_38
RXN-8604
RXN-8604_reverse
RXN-4505
RXN-4505_reverse
MYO-INOSITOL-2-DEHYDROGENASE-RXN,rule0003_078
MYO-INOSITOL-2-DEHYDROGENASE-RXN_reverse,rule0002_057
ASPARTATE-N-ACETYLTRANSFERASE-RXN,rule0041_14
ASPARTATE-N-ACETYLTRANSFERASE-RXN_reverse,rule0042_07
2.5.1.25-RXN,rule0205_2
2.5.1.25-RXN_reverse,rule0206_2
RXN-12462,rule0010_17
RXN-12462_reverse,rule0011_08
RXN0-5118,rule0001_76
RXN0-5118_reverse,rule0001_24,rule0001_73
RXN-7580,rule0005_20
RXN-7580_reverse,rule0004_05
RXN-15375,rule0079_2
RXN-15375_reverse,rule0079_2
3.4.19.11-RXN,rule0012_048
3.4.19.11-RXN_reverse,rule0013_15
DIMETHUROPORDEHYDROG-RXN
DIMETHUROPORDEHYDROG-RXN_reverse
RXN-9076
RXN-9076_reverse
RXN3O-504,rule0017_31,rule0017_39
RXN3O-504_reverse,rule0016_046
RXN-13981,rule0021_27
RXN-13981_reverse,rule0022_10
RXN-11568,rule0127_1
RXN-11568_reverse,rule0128_1
1.3.1.62-RXN,rule0027_03,rule0027_04
1.3.1.62-RXN_reverse,rule0018_04,rule0018_06
RXN-16951,rule0005_49
RXN-16951_reverse
RXN-14495,rule0018_04,rule0018_06
RXN-14495_reverse,rule0027_03,rule0027_04
RXN-12939
RXN-12939_reverse
RXN-10620
RXN-10620_reverse
RXN-1744
RXN-1744_reverse
RXN-15906,rule0032_01
RXN-15906_reverse,rule0035_7
HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN,rule0199_4
HOMOCYSTEINE-S-METHYLTRANSFERASE-RXN_reverse,rule0200_2
RXN-13463,rule0175_1
RXN-13463_reverse
3-CYANOALANINE-HYDRATASE-RXN,rule0240_4
3-CYANOALANINE-HYDRATASE-RXN_reverse,rule0241_3
RXN-4222
RXN-4222_reverse,rule0040_7
STRICTOSIDINE-BETA-GLUCOSIDASE-RXN,rule0006_094,rule0006_109
STRICTOSIDINE-BETA-GLUCOSIDASE-RXN_reverse,rule0007_134
RXN-16366,rule0021_31
RXN-16366_reverse,rule0022_10
RXN-8647
RXN-8647_reverse
ARACHIDONATE-15-LIPOXYGENASE-RXN,rule0131_1
ARACHIDONATE-15-LIPOXYGENASE-RXN_reverse,rule0132_3
RXN0-383
RXN0-383_reverse
RXN-14929
RXN-14929_reverse
RXN-7251,rule0017_19
RXN-7251_reverse,rule0016_076
RXN-11066
RXN-11066_reverse,rule0013_58
RXN-15413
RXN-15413_reverse
RXN-13933,rule0010_32
RXN-13933_reverse,rule0011_17
RXN-9140
RXN-9140_reverse
RXN-11518
RXN-11518_reverse
RXN-18312,rule0001_12
RXN-18312_reverse,rule0001_63
RXN-16880
RXN-16880_reverse
R23-RXN,rule0003_083
R23-RXN_reverse,rule0002_066
RXN-14439,rule0001_73
RXN-14439_reverse,rule0001_74
RXN-8119
RXN-8119_reverse
1.5.1.32-RXN
1.5.1.32-RXN_reverse
RXN-17385,rule0012_259
RXN-17385_reverse,rule0013_60
RXN-9637
RXN-9637_reverse
GUANINE-DEAMINASE-RXN,rule0100_09
GUANINE-DEAMINASE-RXN_reverse,rule0101_4
RXN-12981,rule0318_2
RXN-12981_reverse
SERINE-C-PALMITOYLTRANSFERASE-RXN,rule0115_3
SERINE-C-PALMITOYLTRANSFERASE-RXN_reverse,rule0116_3
RXN-8588,rule0219_1
RXN-8588_reverse
RXN-11973,rule0238_2
RXN-11973_reverse,rule0239_1
RXN-13495
RXN-13495_reverse
RXN-12444
RXN-12444_reverse
ARYLESTERASE-RXN,rule0007_198
ARYLESTERASE-RXN_reverse,rule0006_183
RXN-17829,rule0001_53
RXN-17829_reverse,rule0001_76
2.4.2.32-RXN,rule0001_37
2.4.2.32-RXN_reverse,rule0001_18
RXN-15359,rule0001_66
RXN-15359_reverse,rule0001_87
RXN-5882
RXN-5882_reverse
RXN-7541,rule0122_16
RXN-7541_reverse,rule0123_1
RXN-11102,rule0017_34
RXN-11102_reverse,rule0016_085
RXN-18261,rule0001_78
RXN-18261_reverse,rule0001_09
DIHYDROCOUMARIN-LIPASE-RXN,rule0032_28
DIHYDROCOUMARIN-LIPASE-RXN_reverse
R108-RXN,rule0020_14
R108-RXN_reverse,rule0019_32
RXN3O-12,rule0005_05
RXN3O-12_reverse,rule0004_02
RXN-13964,rule0009_06
RXN-13964_reverse,rule0008_09
RXN-9578
RXN-9578_reverse,rule0002_052
RXN-11550
RXN-11550_reverse
RXN-16929
RXN-16929_reverse,rule0295_2
RXN-10606,rule0001_35
RXN-10606_reverse,rule0001_26
RXN-14475,rule0017_22
RXN-14475_reverse,rule0016_073
RXN-15853,rule0070_5
RXN-15853_reverse
RXN-8176,rule0009_03
RXN-8176_reverse,rule0008_05
RXN-13443,rule0003_003
RXN-13443_reverse,rule0002_003
4.1.1.51-RXN
4.1.1.51-RXN_reverse,rule0024_52
HISTAMINOTRANS-RXN,rule0030_07
HISTAMINOTRANS-RXN_reverse,rule0031_2
RXN-4101
RXN-4101_reverse
