|RXNQT-4356|,rule0021,rule0059,rule0061,rule0089,rule0197,rule0254,rule0723,rule0806,rule1021
|RXN-11192|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105
|TSA-REDUCT-RXN|,rule0003,rule0348,rule0753
|RXN-8692|,rule0482
|RXN-12969|,rule0019,rule0461
|DHBDEHYD-RXN|,rule0018
|RXN-11808|,rule0022,rule0060,rule0062,rule0090,rule0196,rule0253,rule0722,rule0807,rule1022
|RXN-18460|,rule0004
|RXN-9444|,rule0002
|RXN-18790|
|RXN0-5122|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0431,rule0517
|RXN-15969|,rule0250,rule0936
|RXN-22920|,rule0544
|RETICULINE-OXIDASE-RXN|
|RXN-7182|,rule0014,rule0015,rule0016,rule0017,rule0029,rule0036,rule0037,rule0124,rule0125,rule0215,rule0216,rule0431,rule0472,rule0473,rule0517,rule0767,rule0768,rule1221,rule1222
|1.1.1.264-RXN|,rule0002
|1.1.1.264-RXN_REV|,rule0003
|RXN-18700|,rule0014,rule0015,rule0016,rule0017,rule0029,rule0036,rule0037,rule0124,rule0125,rule0215,rule0216,rule0431,rule0472,rule0473,rule0517,rule0767,rule0768,rule1221,rule1222
|RXN-8541|,rule0259
|RXN-17421|,rule0327
|RXN-11664|,rule0013,rule0056,rule0099,rule0122,rule0162,rule0195,rule0430
|RXN-22|,rule0244,rule0302
|RXN-14829|,rule0004
|RXN-18950|,rule0092,rule0113
|2.4.1.86-RXN|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0431,rule0517
|RXN-13279|,rule0002
|3.4.21.94-RXN|
|RXN-10106|,rule0189
|RXN0-1441|,rule0014,rule0015,rule0016,rule0017,rule0029,rule0036,rule0037,rule0124,rule0125,rule0215,rule0216,rule0472,rule0473,rule0503,rule0767,rule0768,rule1221,rule1222
|RXN-10811|,rule0014,rule0015,rule0016,rule0017,rule0029,rule0036,rule0037,rule0124,rule0125,rule0215,rule0216,rule0472,rule0473,rule0503,rule0767,rule0768,rule1221,rule1222
|RXN1F-162|,rule0045
|RXN-9015|,rule0092,rule0113
|RXN-19404|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0431,rule0517
|RXN-12215|
|RXN-12215_REV|
|RXN-16269|
|RXN-17900|
|RXN-13459|,rule0390
|RXN-13459_REV|,rule0344
|RXN-21604|
|3.4.13.19-RXN|,rule0013,rule0056,rule0099,rule0122,rule0162,rule0195,rule0430
|RXN-13801|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0431,rule0517,rule1088
|KETAMID-RXN|
|RXN-10956|,rule0129,rule0936
|RXN-20255|,rule0003,rule0753
|6-ACETYLGLUCOSE-DEACETYLASE-RXN|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0384
|RXN-17724|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0014,rule0015,rule0016,rule0017,rule0029,rule0036,rule0037,rule0096,rule0097,rule0104,rule0105,rule0124,rule0125,rule0215,rule0216,rule0472,rule0473,rule0503,rule0767,rule0768,rule1221,rule1222
|RXN-19254|,rule0050,rule0067,rule0386,rule0566
|RXN-20970|,rule0022,rule0060,rule0062,rule0090,rule0196,rule0253,rule0722,rule0807,rule1022
|RXN-22645|,rule0001,rule0006,rule0007,rule0008,rule0009,rule0096,rule0097,rule0104,rule0105,rule0384,rule0431,rule0517,rule0547
