|RXN-22645_REV|,rule0001_53,rule0006_013,rule0007_134,rule0008_40,rule0009_31,rule0096_6,rule0097_1
|HEMEOSYN-RXN|
|RXN-16814|,rule0063_1
|RXN-12319|,rule0001_17,rule0006_025,rule0007_134,rule0008_40,rule0009_19,rule0096_3,rule0097_2
|RXN-16460|
|4.1.1.81-RXN|,rule0024_18,rule0053_16
|2.8.1.5-RXN|
|RXN-13941|,rule0001_35,rule0006_109,rule0007_134,rule0008_40,rule0009_11,rule0096_3,rule0097_2
|RXN0-2142|,rule0003_162
|RXN-6201|
|RXN-8092|,rule0145_6
|2.1.1.90-RXN|
|RXN-17984|
|RXN-20752|,rule0024_30,rule0053_13
|RXN-19796|
|RXN-15351|,rule0001_73,rule0007_117,rule0008_26,rule0009_12,rule0096_6
|RXN-11478|,rule0027_32,rule0027_64
|RXN-12154|,rule0007_174,rule0014_12,rule0029_8,rule0097_3,rule0125_5,rule0768_2
|RXN-11271|
|RXN-12816|,rule0014_30,rule0016_040,rule0029_8,rule0125_5,rule0216_2,rule0472_2,rule0767_3,rule0768_2
|RXN-16981|
|N-METHYLALANINE-DEHYDROGENASE-RXN|,rule0157_2,rule0167_2
|DIOHBUTANONEPSYN-RXN|
|RXN8J2-151|,rule0042_07,rule0076_2,rule0283_1
|RXN-8594|,rule0456_1
|RXN-19984|
|RXN-17846|,rule0012_221,rule0055_2,rule0123_5
|RXN-7886|
|RXN-2841|
|RXN-18370|,rule0022_02,rule0060_1,rule0062_12,rule0090_6,rule0196_2,rule0722_2
|RXN-18370_REV|,rule0021_30,rule0059_4,rule0061_3,rule0089_3,rule0197_4
|RXN-1142|
|RXN-11195|
|RXN-15188|
|RXN-14256|
|RXN-15855|,rule0026_03
|GALACTARDEHYDRA-RXN|,rule0071_5
|RXN-12662|,rule0192_2
|CASBENE-SYNTHASE-RXN|
|RXN-4305|,rule0194_3,rule0429_1
|RXN66-319|,rule0003_019
|RXN-17491|
|RXN-18228|
|RXN0-3182|
|RXN-21510|
|RXN-14429|,rule0013_38,rule0056_04,rule0099_4,rule0122_15
|RXN-17334|
|RXN-18866|
|RXN-11887|
|AROMATIC-L-AMINO-ACID-DECARBOXYLASE-RXN|,rule0024_11,rule0053_16
|RXN-10015|,rule0063_1
|RXN0-5304|,rule0028_32
|RXN0-5304_REV|
|RXN-9557|
|RXN-21326|,rule0001_13,rule0007_134,rule0008_40,rule0009_16,rule0096_3,rule0097_2
|3.4.21.19-RXN|
|RXN-7487|,rule0004_10
|RXN-13341|,rule0004_10
|R305-RXN|
|RXN-17794|,rule0002_003
|RXN-10879|,rule0047_2,rule0048_2,rule0127_2,rule0128_2
|RXN-8471|,rule0001_33,rule0007_134,rule0008_40,rule0009_39,rule0096_3,rule0097_2
|HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN|,rule0137_1
|HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN_REV|
|RXN-9081|,rule0110_5
|3.4.23.23-RXN|
|RXN-21929|,rule0001_15,rule0006_004,rule0007_009,rule0009_27,rule0096_3,rule0097_1
|4.2.3.19-RXN|
|RXN-16366|,rule0022_10,rule0060_3,rule0062_17,rule0090_6,rule0196_3,rule0722_2
|RXN-13160|
|RXN-6581|
|RXN-13870|,rule0042_06,rule0076_4,rule0283_1
|RXN-17972|
|RXN-17972_REV|
|PYROGLUTAMYL-PEPTIDASE-I-RXN|,rule0013_37,rule0056_07,rule0099_4,rule0122_17
|RXN-10707|,rule0109_1
|2-OXOADIPATE-REDUCTASE-RXN|,rule0002_099
|RXN-12228|,rule0034_06
|RXN-9618|
|ACETOACETYL-COA-HYDROLASE-RXN|,rule0022_10,rule0060_2,rule0090_6,rule0196_2,rule0722_2
|O-CRESOL-METHYLCATECHOL-RXN|,rule0004_09
|RXN-19310|,rule0007_188,rule0014_30,rule0029_8,rule0097_3,rule0124_32,rule0125_5,rule0768_2
|RXN-21049|,rule0001_76,rule0006_109,rule0007_053,rule0008_16,rule0096_6
|RXN-16190|,rule0013_38,rule0056_04,rule0099_4,rule0122_15
|RXN18C3-29|,rule0022_10,rule0060_2,rule0062_19,rule0090_6,rule0196_2,rule0722_2
|RXN-16885|,rule0004_10
|RXN-12388|,rule0024_52
|RXN-13696|,rule0001_76,rule0006_109,rule0007_117,rule0008_26,rule0096_6
|RXN-7998|,rule0022_01,rule0060_3,rule0062_09,rule0090_6,rule0196_3,rule0722_2
|3-KETOGLUCOSIDASE-RXN|,rule0001_84,rule0007_051
|PHOSPHOLIPASE-A1-RXN|,rule0001_89,rule0007_073
|1.3.1.29-RXN|,rule0018_36
|RXN-15251|,rule0013_43,rule0056_04,rule0099_4,rule0122_15
|RXN-22552|,rule0059_9,rule0089_2
|RXN-8201|
|RXN-19174|,rule0001_33,rule0006_085,rule0007_134,rule0008_40,rule0009_39,rule0096_3,rule0097_2
|RXN-12732|,rule0092_4
|RXN-19881|,rule0029_8,rule0036_09,rule0124_22,rule0125_2,rule0216_2,rule0472_2,rule0767_3,rule0768_2
|RXN-8130|
|RXN-8130_REV|
|RXN-16731|,rule0014_30,rule0015_34,rule0016_027,rule0017_45,rule0029_8,rule0216_2,rule0472_2
|RXN-11344|,rule0050_16,rule0067_1,rule0386_2
|RXN-1541|
|2.7.1.148-RXN|,rule0014_30,rule0015_16,rule0016_031,rule0017_36,rule0017_37,rule0029_8,rule0216_2,rule0472_2
|RXN-18285|,rule0001_27,rule0007_154,rule0007_190,rule0009_40,rule0097_3
|ETHANOLAMINE-OXIDASE-RXN|,rule0092_4
|RXN-12880|
|THYMIDYLATESYN-RXN|
|RXN-15760|
|RXN-3542|,rule0011_46
|RXNQT-4337|,rule0214_2
|KETOISOCAPROATE-RXN|
|BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN|,rule0026_07
|BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN_REV|,rule0025_21
|RXN-14340|,rule0006_184,rule0007_203,rule0047_2,rule0128_2
|RXN-8671|
|RXN-16186|
|RXN-11790|,rule0001_17,rule0006_025,rule0007_134,rule0008_40,rule0009_19,rule0096_3,rule0097_2
|RXN-18441|
|RXN-7667|,rule0001_17,rule0006_013,rule0007_134,rule0008_40,rule0009_29,rule0096_3,rule0097_1
|RXN-13693|,rule0001_76,rule0006_109,rule0007_117,rule0008_26,rule0096_6
|RXN-21386|
|RXN0-5057|,rule0001_24,rule0001_73,rule0006_013,rule0007_134,rule0008_40,rule0009_36,rule0096_3,rule0097_1
|RXN-15952|,rule0035_2
|1.3.1.2-RXN|,rule0018_60
|1.3.1.2-RXN_REV|,rule0193_2
|RXN-18768|,rule0860_1
|RXN-18768_REV|,rule0860_2
|RXN-17400|,rule0018_01
|1.1.1.229-RXN|,rule0002_079
|RXN-16908|
|RXN-19171|
|R602-RXN|,rule0094_1
|RXN-14813|,rule0063_1
|RXN-14813_REV|,rule0064_1
|CHOLINE-OXIDASEII-RXN|,rule0145_6
|GCVP-RXN|
|GCVP-RXN_REV|
|RXN-16728|,rule0014_30,rule0015_34,rule0016_027,rule0017_45,rule0029_8,rule0216_2,rule0472_2
|RXN-8524|
|3.4.21.79-RXN|
|RXN-18931|,rule0001_76,rule0006_109,rule0007_042,rule0008_24,rule0096_5
|2.7.1.142-RXN|,rule0014_23,rule0015_12,rule0016_109,rule0017_22,rule0029_8,rule0124_32,rule0125_5,rule0768_2
|RXN-21981|
|RXN1A0-6310|,rule0003_135
|RXN-10090|,rule0094_1
|RXN-13244|
|RXN-20411|
|RXN-19696|,rule0001_35,rule0006_109,rule0007_134,rule0008_40,rule0009_08,rule0096_3,rule0097_2
|RXN-10779|
|RXN-10779_REV|
|RXN-17879|,rule0013_66,rule0056_09,rule0099_4,rule0122_15
|RXN-16837|
|RXN-16837_REV|
|RXN-90|,rule0001_35,rule0007_134,rule0008_40,rule0009_32,rule0096_3,rule0097_2,rule0517_2
|ISOPIPERITENOL-DEHYDROGENASE-RXN|,rule0002_118
|RXN-10935|,rule0024_18,rule0053_16
|RXN-16252|
|5.3.3.10-RXN|,rule0390_1
|RXN-22899|,rule0022_10,rule0060_2,rule0062_09,rule0090_5,rule0090_6,rule0196_2,rule0722_2
|RXN-711|,rule0027_27
|RXN-22629|
|RXN-22629_REV|
|RXN-16104|,rule0004_10
|RXN-14162|,rule0004_10
|1.6.6.12-RXN|
|RXN-20944|,rule0013_66,rule0056_09,rule0099_4,rule0122_15
|RXN-16437|,rule0004_01
|RXN66-595|
|RXN-11640|
|RXN-19238|,rule0011_27
|RXN-12296|,rule0027_60,rule0027_64
|RXN-13924|,rule0011_16
|2.4.1.39-RXN|,rule0001_15,rule0006_078,rule0007_009,rule0009_42,rule0096_3,rule0097_2
|RXN-16796|
|PCP4MONO-RXN|
|2.1.1.62-RXN|
|CARBOXYPEPTIDASE-A-RXN|,rule0013_54,rule0056_16,rule0099_4,rule0122_15
|RXN-9991|
|2.7.8.10-RXN|,rule0015_11,rule0017_39,rule0029_8,rule0124_32,rule0472_2,rule0768_2
|RXN-9720|,rule0025_03
|RXN-17234|,rule0003_008
|RXN-15328|,rule0001_17,rule0006_040,rule0007_155,rule0009_03,rule0096_3,rule0097_2
|RXN-14675|,rule0027_54
|RXN-19768|,rule0001_76,rule0006_109,rule0007_053,rule0008_16,rule0096_6
|RXN-12795|
|RXN-16964|,rule0002_061
|3.3.2.8-RXN|,rule0035_6
|RXN-11255|
|RXN66-81|
